"","epoch","variable","MAE","experiment_name"
"365",64,"training",0.0446062957725006,"augmented with features"
"366",65,"training",0.0443862183985291,"augmented with features"
"367",66,"training",0.0441305992409176,"augmented with features"
"368",67,"training",0.0438253553199901,"augmented with features"
"369",68,"training",0.043348607312277,"augmented with features"
"370",69,"training",0.0431704833738781,"augmented with features"
"371",70,"training",0.0443806800730837,"augmented with features"
"372",71,"training",0.0425147408432741,"augmented with features"
"373",72,"training",0.0423483767713782,"augmented with features"
"374",73,"training",0.0425599137879072,"augmented with features"
"375",74,"training",0.0428603388909119,"augmented with features"
"376",75,"training",0.0422589917859767,"augmented with features"
"377",76,"training",0.0415637973976366,"augmented with features"
"378",77,"training",0.0421456877633639,"augmented with features"
"379",78,"training",0.0431169652628362,"augmented with features"
"380",79,"training",0.0423974644254135,"augmented with features"
"381",80,"training",0.041719923867998,"augmented with features"
"382",81,"training",0.0410977662627593,"augmented with features"
"383",82,"training",0.0408962346527383,"augmented with features"
"384",83,"training",0.0405621690843283,"augmented with features"
"385",84,"training",0.0405989668527385,"augmented with features"
"386",85,"training",0.0419568759555494,"augmented with features"
"387",86,"training",0.0404068968341038,"augmented with features"
"388",87,"training",0.040188380365529,"augmented with features"
"389",88,"training",0.0402772751080639,"augmented with features"
"390",89,"training",0.0399946330295609,"augmented with features"
"391",90,"training",0.039688220037347,"augmented with features"
"392",91,"training",0.0393632702148697,"augmented with features"
"393",92,"training",0.0395323048169118,"augmented with features"
"394",93,"training",0.0393086896875946,"augmented with features"
"395",94,"training",0.0389750419295679,"augmented with features"
"396",95,"training",0.0390140437050102,"augmented with features"
"397",96,"training",0.0387250548979334,"augmented with features"
"398",97,"training",0.0390247838200891,"augmented with features"
"399",98,"training",0.0382903293762831,"augmented with features"
"400",99,"training",0.0391634682626303,"augmented with features"
"401",100,"training",0.0383181414031876,"augmented with features"
"402",101,"training",0.0381058550760172,"augmented with features"
"403",102,"training",0.0381270162151879,"augmented with features"
"404",103,"training",0.037756650620402,"augmented with features"
"405",104,"training",0.0376129296060866,"augmented with features"
"406",105,"training",0.0398972879649993,"augmented with features"
"407",106,"training",0.0381743149676173,"augmented with features"
"408",107,"training",0.0378193281338444,"augmented with features"
"409",108,"training",0.037571192084819,"augmented with features"
"410",109,"training",0.037468946030093,"augmented with features"
"411",110,"training",0.0373410677072557,"augmented with features"
"412",111,"training",0.0379653638163062,"augmented with features"
"413",112,"training",0.0367908728656852,"augmented with features"
"414",113,"training",0.0369281407281588,"augmented with features"
"415",114,"training",0.036676237106352,"augmented with features"
"416",115,"training",0.0367321004537097,"augmented with features"
"417",116,"training",0.0364174714253414,"augmented with features"
"418",117,"training",0.0364335069589369,"augmented with features"
"419",118,"training",0.0363326810586298,"augmented with features"
"420",119,"training",0.0361326217698361,"augmented with features"
"421",120,"training",0.0361378284779361,"augmented with features"
"422",121,"training",0.0359974634762545,"augmented with features"
"423",122,"training",0.0359160661584283,"augmented with features"
"424",123,"training",0.0358249935249226,"augmented with features"
"425",124,"training",0.0357066929728264,"augmented with features"
"426",125,"training",0.0356059248619115,"augmented with features"
"427",126,"training",0.0356944058435339,"augmented with features"
"428",127,"training",0.0353365323912717,"augmented with features"
"429",128,"training",0.0352488559397343,"augmented with features"
"430",129,"training",0.0353193120616342,"augmented with features"
"431",130,"training",0.0353830411575411,"augmented with features"
"432",131,"training",0.0349350060052136,"augmented with features"
"433",132,"training",0.0352755223984535,"augmented with features"
"434",133,"training",0.0347280148580042,"augmented with features"
"435",134,"training",0.0347479841619513,"augmented with features"
"436",135,"training",0.0349935994363854,"augmented with features"
"437",136,"training",0.0346028543303818,"augmented with features"
"438",137,"training",0.0343090519982097,"augmented with features"
"439",138,"training",0.0343775461561881,"augmented with features"
"440",139,"training",0.0342582060262698,"augmented with features"
"441",140,"training",0.0341667415248021,"augmented with features"
"442",141,"training",0.0340987700138218,"augmented with features"
"443",142,"training",0.0340260082422916,"augmented with features"
"444",143,"training",0.0341859447033246,"augmented with features"
"445",144,"training",0.0338940129762522,"augmented with features"
"446",145,"training",0.0338023186115493,"augmented with features"
"447",146,"training",0.0337114691107458,"augmented with features"
"448",147,"training",0.0340389252781887,"augmented with features"
"449",148,"training",0.033534112974431,"augmented with features"
"450",149,"training",0.0335346086658434,"augmented with features"
"451",0,"validation",0.346788166671671,"augmented with features"
"452",1,"validation",0.257021203877464,"augmented with features"
"453",2,"validation",0.219583867217905,"augmented with features"
"454",3,"validation",0.194244843577185,"augmented with features"
"455",4,"validation",0.17055545426825,"augmented with features"
"456",5,"validation",0.168720401583179,"augmented with features"
"457",6,"validation",0.168585590777859,"augmented with features"
"458",7,"validation",0.173687084628049,"augmented with features"
"459",8,"validation",0.14068604312757,"augmented with features"
"460",9,"validation",0.139376627942247,"augmented with features"
"461",10,"validation",0.1299374591439,"augmented with features"
"462",11,"validation",0.128961128172695,"augmented with features"
"463",12,"validation",0.126230891834023,"augmented with features"
"464",13,"validation",0.11880049057385,"augmented with features"
"465",14,"validation",0.131038866736876,"augmented with features"
"466",15,"validation",0.121710154478268,"augmented with features"
"467",16,"validation",0.11233279882099,"augmented with features"
"468",17,"validation",0.106804315120943,"augmented with features"
"469",18,"validation",0.104426007838018,"augmented with features"
"470",19,"validation",0.108641927080449,"augmented with features"
"471",20,"validation",0.105406208424478,"augmented with features"
"472",21,"validation",0.10319989090485,"augmented with features"
"473",22,"validation",0.0965917313932091,"augmented with features"
"474",23,"validation",0.104456228514512,"augmented with features"
"475",24,"validation",0.0975837165549878,"augmented with features"
"476",25,"validation",0.0938556762312048,"augmented with features"
"477",26,"validation",0.0956093468252689,"augmented with features"
"478",27,"validation",0.092967055137119,"augmented with features"
"479",28,"validation",0.0883471985818237,"augmented with features"
"480",29,"validation",0.0921676372808795,"augmented with features"
"481",30,"validation",0.0893483705498198,"augmented with features"
"482",31,"validation",0.0871145908710777,"augmented with features"
"483",32,"validation",0.09030685153219,"augmented with features"
"484",33,"validation",0.0911189255214507,"augmented with features"
"485",34,"validation",0.0858849433240711,"augmented with features"
"486",35,"validation",0.0926021141630988,"augmented with features"
"487",36,"validation",0.0835545137124036,"augmented with features"
"488",37,"validation",0.0832567430071292,"augmented with features"
"489",38,"validation",0.0795749387834021,"augmented with features"
"490",39,"validation",0.0877605693274608,"augmented with features"
"491",40,"validation",0.0800172594045439,"augmented with features"
"492",41,"validation",0.086357340777433,"augmented with features"
"493",42,"validation",0.0819745983087247,"augmented with features"
"494",43,"validation",0.0762867744291021,"augmented with features"
"495",44,"validation",0.0799075864375599,"augmented with features"
"496",45,"validation",0.0792943473945382,"augmented with features"
"497",46,"validation",0.106656868811897,"augmented with features"
"498",47,"validation",0.0745327480097291,"augmented with features"
"499",48,"validation",0.0748127896979611,"augmented with features"
"500",49,"validation",0.0743420778984024,"augmented with features"
"501",50,"validation",0.0795660486384746,"augmented with features"
"502",51,"validation",0.0784574338705629,"augmented with features"
"503",52,"validation",0.0727490663368215,"augmented with features"
"504",53,"validation",0.076639132954741,"augmented with features"
"505",54,"validation",0.0751827252047357,"augmented with features"
"506",55,"validation",0.0734203478461632,"augmented with features"
"507",56,"validation",0.0748980893122573,"augmented with features"
"508",57,"validation",0.073099592400174,"augmented with features"
"509",58,"validation",0.0748401649136056,"augmented with features"
"510",59,"validation",0.072105647996068,"augmented with features"
"511",60,"validation",0.0704078105909209,"augmented with features"
"512",61,"validation",0.0703622256555865,"augmented with features"
"513",62,"validation",0.0694796429566478,"augmented with features"
"514",63,"validation",0.0692909303852307,"augmented with features"
"515",64,"validation",0.0711286172110547,"augmented with features"
"516",65,"validation",0.0681297359487382,"augmented with features"
"517",66,"validation",0.0672705822213683,"augmented with features"
"518",67,"validation",0.0682854084398157,"augmented with features"
"519",68,"validation",0.0702667796523661,"augmented with features"
"520",69,"validation",0.0664099011650329,"augmented with features"
"521",70,"validation",0.0688874892169429,"augmented with features"
"522",71,"validation",0.0673091702203276,"augmented with features"
"523",72,"validation",0.0660332754174228,"augmented with features"
"524",73,"validation",0.0673640790365396,"augmented with features"
"525",74,"validation",0.0657089349603461,"augmented with features"
"526",75,"validation",0.0672156601663559,"augmented with features"
"527",76,"validation",0.067739250999625,"augmented with features"
"528",77,"validation",0.0668257731864209,"augmented with features"
"529",78,"validation",0.071655616684947,"augmented with features"
"530",79,"validation",0.0655191931472991,"augmented with features"
"531",80,"validation",0.0648611526014984,"augmented with features"
"532",81,"validation",0.0643646628345533,"augmented with features"
"533",82,"validation",0.065950365576853,"augmented with features"
"534",83,"validation",0.0647977349218181,"augmented with features"
"535",84,"validation",0.0634976224673371,"augmented with features"
"536",85,"validation",0.0685132611342656,"augmented with features"
"537",86,"validation",0.0672523997403601,"augmented with features"
"538",87,"validation",0.0687892220473738,"augmented with features"
"539",88,"validation",0.0664350851689295,"augmented with features"
"540",89,"validation",0.0658855135602656,"augmented with features"
"541",90,"validation",0.06524624679518,"augmented with features"
"542",91,"validation",0.0641304715186037,"augmented with features"
"543",92,"validation",0.0651069097821751,"augmented with features"
"544",93,"validation",0.0641883184472399,"augmented with features"
"545",94,"validation",0.0666478158485505,"augmented with features"
"546",95,"validation",0.0626401549946237,"augmented with features"
"547",96,"validation",0.0622114086703908,"augmented with features"
